Date,Daily_Return,MA_7,MA_30,MA_90,Volatility_7D,Close_t-1,Close_t-2,Close_t-5,Daily_Return_t-1,Daily_Return_t-2,Daily_Return_t-5,Volume_t-1
2000-06-12,-4.765077903309933,0.6994340079171317,0.7484991510709127,0.8579026308324602,2.9147595087799925,0.717910885810852,0.7108813524246216,0.6846391558647156,0.9888476272805092,-1.8123042994395375,-1.350469297163026,252358400.0
2000-06-13,3.632647737950201,0.701643134866442,0.7402828415234883,0.8572674062516954,3.198820119196684,0.6837018728256226,0.717910885810852,0.6963546276092529,-4.765077903309933,0.9888476272805092,1.7111892657878158,290337600.0
2000-06-14,-4.298890050819781,0.7037183897835868,0.7328319410483043,0.8565332485569848,3.158960631611897,0.7085383534431458,0.6837018728256226,0.724002480506897,3.632647737950201,-4.765077903309933,3.9703696653191622,351456000.0
2000-06-15,2.1423437311971716,0.7027812344687325,0.7259746273358663,0.8550701459248861,3.5891011719674313,0.6780790686607361,0.7085383534431458,0.7108813524246216,-4.298890050819781,3.632647737950201,-1.8123042994395375,277446400.0
2000-06-16,-1.285576813352296,0.702245695250375,0.7203044513861339,0.8532633986737993,3.6284847154002184,0.6926058530807495,0.6780790686607361,0.717910885810852,2.1423437311971716,-4.298890050819781,0.9888476272805092,248572800.0
2000-06-19,5.9630112215440345,0.6964884655816215,0.7154309093952179,0.8512900220023261,3.1813131217270847,0.6837018728256226,0.6926058530807495,0.6837018728256226,-1.285576813352296,2.1423437311971716,-4.765077903309933,303564800.0
2000-06-20,4.786571479721924,0.6984298569815499,0.7113071302572886,0.8499570906162262,4.007344314590142,0.7244710922241211,0.6837018728256226,0.7085383534431458,5.9630112215440345,-1.285576813352296,3.632647737950201,394004800.0
2000-06-21,9.876568703064148,0.7043209331376212,0.7090890367825826,0.8489365610811446,4.3521332399163475,0.7591484189033508,0.7244710922241211,0.6780790686607361,4.786571479721924,5.9630112215440345,-4.298890050819781,501390400.0
2000-06-22,-3.370882864157132,0.7258101275988987,0.7105417450269064,0.8491448356045617,4.690938982300957,0.8341262340545654,0.7591484189033508,0.6926058530807495,9.876568703064148,4.786571479721924,2.1423437311971716,490000000.0
2000-06-23,-3.8371512426914833,0.7397344793592181,0.7125879903634389,0.8484523322847154,5.241556076670451,0.8060088157653809,0.8341262340545654,0.6837018728256226,-3.370882864157132,9.876568703064148,-1.285576813352296,467712000.0
2000-06-26,4.71584168877448,0.7535919036184039,0.7127285639444987,0.8471506410174899,5.151601251335963,0.7750810384750366,0.8060088157653809,0.7244710922241211,-3.8371512426914833,-3.370882864157132,5.9630112215440345,204965600.0
2000-06-27,-4.388013573685001,0.7705957293510437,0.7128847559293111,0.8466612040996552,5.251051662762021,0.8116326332092285,0.7750810384750366,0.7591484189033508,4.71584168877448,-3.8371512426914833,4.786571479721924,185354400.0
2000-06-28,5.193225536953516,0.7837837593896049,0.7135095576445262,0.8457135630978478,5.72425808032581,0.7760180830955505,0.8116326332092285,0.8341262340545654,-4.388013573685001,4.71584168877448,9.876568703064148,203470400.0
2000-06-29,-5.855273730863397,0.796904810837337,0.7143061955769857,0.8455156988567776,5.6414165700193335,0.8163184523582458,0.7760180830955505,0.8060088157653809,5.193225536953516,-4.388013573685001,-3.370882864157132,286428800.0
2000-06-30,2.195074641069139,0.7982437184878758,0.7145873586336772,0.8445732752482097,6.1319165865836505,0.7685207724571228,0.8163184523582458,0.7750810384750366,-5.855273730863397,5.193225536953516,-3.8371512426914833,203660800.0
2000-07-03,1.7900054217061312,0.7912814532007489,0.715587051709493,0.8436152299245199,4.6470055426432335,0.7853903770446777,0.7685207724571228,0.8116326332092285,2.195074641069139,-5.855273730863397,4.71584168877448,323097600.0
2000-07-05,-3.165317020424263,0.7903443234307426,0.7187423566977184,0.8429006026850806,4.5732718388146125,0.7994489073753357,0.7853903770446777,0.7760180830955505,1.7900054217061312,2.195074641069139,-4.388013573685001,70828800.0
2000-07-06,0.363189712825207,0.7902104343686785,0.7220694998900096,0.8423070324791803,4.4861949908217635,0.7741438150405884,0.7994489073753357,0.8163184523582458,-3.165317020424263,1.7900054217061312,5.193225536953516,265216000.0
2000-07-07,5.066317231970263,0.7852565475872585,0.7265212953090667,0.8415051857630412,4.011353346652044,0.7769554257392883,0.7741438150405884,0.7685207724571228,0.363189712825207,-3.165317020424263,-5.855273730863397,309545600.0
2000-07-10,4.936851390645036,0.791013743196215,0.73181658188502,0.8410261551539103,4.0954329184592115,0.8163184523582458,0.7769554257392883,0.7853903770446777,5.066317231970263,0.363189712825207,2.195074641069139,263603200.0
2000-07-11,-0.3282079756855127,0.7967709473201207,0.738560660680135,0.8396880123350355,4.050477500142553,0.8566188812255859,0.8163184523582458,0.7994489073753357,4.936851390645036,5.066317231970263,1.7900054217061312,397796000.0
2000-07-12,3.4028735780230024,0.8089547497885567,0.7454336106777191,0.8390111274189419,2.929145570183366,0.8538073897361755,0.8566188812255859,0.7741438150405884,-0.3282079756855127,4.936851390645036,-3.165317020424263,357896000.0
2000-07-13,-4.0339236762518045,0.8228791781834194,0.7529782354831696,0.838157218032413,3.00791328930607,0.8828613758087158,0.8538073897361755,0.7769554257392883,3.4028735780230024,-0.3282079756855127,0.363189712825207,225433600.0
2000-07-14,2.101698883523695,0.8297075373785836,0.7602260887622834,0.8371002448929681,3.710016303660698,0.8472474217414856,0.8828613758087158,0.8163184523582458,-4.0339236762518045,3.4028735780230024,5.066317231970263,445659200.0
2000-07-17,1.0834689914655635,0.842694708279201,0.7667866230010987,0.8364754325813717,3.2564588774146923,0.8650540113449097,0.8472474217414856,0.8566188812255859,2.101698883523695,-4.0339236762518045,4.936851390645036,190276800.0
2000-07-18,-1.82216025636307,0.8566191622189113,0.7728004574775695,0.8360276500384013,3.2204189033061126,0.8744266033172607,0.8650540113449097,0.8538073897361755,1.0834689914655635,2.101698883523695,-0.3282079756855127,260002400.0
2000-07-19,-7.969402473421572,0.8626441189220974,0.7785955905914307,0.8353820012675391,3.0867741561022806,0.8584931492805481,0.8744266033172607,0.8828613758087158,-1.82216025636307,1.0834689914655635,3.4028735780230024,318404800.0
2000-07-20,4.626359514644807,0.8531380466052464,0.7817196488380432,0.8336845868163638,3.9201505377930665,0.7900763750076294,0.8584931492805481,0.8472474217414856,-7.969402473421572,-1.82216025636307,-4.0339236762518045,457872800.0
2000-07-21,-2.834520398320828,0.8492552978651864,0.7851405044396719,0.8327629884084066,4.485235249687242,0.8266281485557556,0.7900763750076294,0.8650540113449097,4.626359514644807,-7.969402473421572,2.101698883523695,465572800.0
2000-07-24,-9.1014427535542,0.8378747020448957,0.7882176995277405,0.8321694142288631,4.2219239594354585,0.8031972050666809,0.8266281485557556,0.8744266033172607,-2.834520398320828,4.626359514644807,1.0834689914655635,196235200.0
2000-07-25,2.8240610873285776,0.8211385948317391,0.7886238257090251,0.8305969721741147,5.115852054723154,0.7300946712493896,0.8031972050666809,0.8584931492805481,-9.1014427535542,-2.834520398320828,-1.82216025636307,412171200.0
2000-07-26,0.0,0.8048041633197239,0.7908575296401977,0.8288110494613647,5.218355491833268,0.7507129907608032,0.7300946712493896,0.7900763750076294,2.8240610873285776,-9.1014427535542,-7.969402473421572,211607200.0
2000-07-27,3.870161781689907,0.7871307900973729,0.7922633508841197,0.82673875424597,5.130976880892146,0.7507129907608032,0.7507129907608032,0.8266281485557556,0.0,2.8240610873285776,4.626359514644807,210470400.0
2000-07-28,-7.091313189499471,0.7758841684886387,0.7956529418627422,0.8251558913124932,5.600750840335933,0.7797667980194092,0.7507129907608032,0.8031972050666809,3.870161781689907,0.0,-2.834520398320828,294985600.0
2000-07-31,5.174638293559108,0.7665119852338519,0.7967151165008545,0.8219641354348924,5.431841789058772,0.7244710922241211,0.7797667980194092,0.7300946712493896,-7.091313189499471,3.870161781689907,-9.1014427535542,237893600.0
2000-08-01,-2.9520403737142153,0.757273656981332,0.7993237157662709,0.8184183206823137,5.531235970024923,0.7619598507881165,0.7244710922241211,0.7507129907608032,5.174638293559108,-7.091313189499471,2.8240610873285776,155299200.0
2000-08-02,-4.18249310888299,0.7481692688805717,0.7998235623041788,0.8148620870378283,5.53782647713699,0.7394664883613586,0.7619598507881165,0.7507129907608032,-2.9520403737142153,5.174638293559108,0.0,137284000.0
2000-08-03,1.5873493907490044,0.7450897949082511,0.798136560122172,0.8111808995405833,4.572221243970519,0.7085383534431458,0.7394664883613586,0.7797667980194092,-4.18249310888299,-2.9520403737142153,3.870161781689907,162355200.0
2000-08-04,-1.3021205542169012,0.740671558039529,0.7943251967430115,0.8075517806741926,4.4520458616734615,0.7197853326797485,0.7085383534431458,0.7244710922241211,1.5873493907490044,-4.18249310888299,-7.091313189499471,339897600.0
2000-08-07,1.18736444677503,0.7349143964903695,0.7911386648813884,0.8038549655013614,4.454222642129115,0.710412859916687,0.7197853326797485,0.7619598507881165,-1.3021205542169012,1.5873493907490044,5.174638293559108,263121600.0
2000-08-08,-2.4772581772429803,0.7262117181505475,0.7892642319202423,0.8005174173249139,4.096571075125165,0.7188480496406555,0.710412859916687,0.7394664883613586,1.18736444677503,-1.3021205542169012,-2.9520403737142153,187348000.0
2000-08-09,1.6042929880147216,0.7228644660540989,0.7855778217315674,0.7978307134575314,3.252972851471766,0.7010403275489807,0.7188480496406555,0.7085383534431458,-2.4772581772429803,1.18736444677503,-4.18249310888299,176674400.0
2000-08-10,0.1315543496616111,0.7157683542796544,0.7834534545739492,0.7944306843810611,2.395922674171435,0.7122870683670044,0.7010403275489807,0.7197853326797485,1.6042929880147216,-2.4772581772429803,1.5873493907490044,379640800.0
2000-08-11,0.2628967362713119,0.7120194435119629,0.780016976594925,0.7912493454085456,2.241446714615054,0.7132241129875183,0.7122870683670044,0.710412859916687,0.1315543496616111,1.6042929880147216,-1.3021205542169012,251714400.0
2000-08-14,-1.3106285851077537,0.7129567010062081,0.7782362560431163,0.7885886788368225,1.5427705152548987,0.7150991559028625,0.7132241129875183,0.7188480496406555,0.2628967362713119,0.1315543496616111,1.18736444677503,238056000.0
2000-08-15,-0.7968998994267951,0.7109483480453491,0.7755808055400848,0.7855687399705251,1.4777376807046223,0.7057268619537354,0.7150991559028625,0.7010403275489807,-1.3106285851077537,0.2628967362713119,-2.4772581772429803,156660000.0
2000-08-16,3.882237515471521,0.7094755002430507,0.7722692728042603,0.7829184783829584,1.430626020908504,0.7001029253005981,0.7057268619537354,0.7122870683670044,-0.7968998994267951,-1.3106285851077537,1.6042929880147216,114200800.0
2000-08-17,6.0567489473049685,0.710680433682033,0.770707231760025,0.7800235112508138,2.0809265903319627,0.7272825837135315,0.7001029253005981,0.7132241129875183,3.882237515471521,-0.7968998994267951,0.1315543496616111,143673600.0
2000-08-18,-2.794686390525225,0.7207221388816833,0.7705197930335999,0.7781803190708161,2.6759501070337954,0.7713322639465332,0.7272825837135315,0.7150991559028625,6.0567489473049685,3.882237515471521,0.2628967362713119,270900000.0
2000-08-21,1.000043484644797,0.7260776928492955,0.7683017094930013,0.7765610125329759,3.10353132902512,0.7497759461402893,0.7713322639465332,0.7057268619537354,-2.794686390525225,6.0567489473049685,-1.3106285851077537,190176000.0
2000-08-22,2.3514614382583066,0.7323705383709499,0.7649902145067851,0.7758737246195475,3.090813406805397,0.7572740316390991,0.7497759461402893,0.7001029253005981,1.000043484644797,-2.794686390525225,-0.7968998994267951,134467200.0
2000-08-23,5.0785922347343915,0.7409393787384033,0.7623660027980804,0.775004192855623,3.11973875250806,0.7750810384750366,0.7572740316390991,0.7272825837135315,2.3514614382583066,1.000043484644797,3.882237515471521,276802400.0
2000-08-24,3.3084050059034142,0.756470433303288,0.7600854317347209,0.7747334400812785,3.197043102547106,0.8144442439079285,0.7750810384750366,0.7713322639465332,5.0785922347343915,2.3514614382583066,6.0567489473049685,236863200.0
2000-08-25,1.2531018503530555,0.7766542094094413,0.7598901629447937,0.7737623757786221,2.940979833038659,0.8413893580436707,0.8144442439079285,0.7497759461402893,3.3084050059034142,5.0785922347343915,-2.794686390525225,310766400.0
2000-08-28,2.2002074992893306,0.7944613865443638,0.7594527900218964,0.7726585328578949,2.932337098229606,0.8519328236579895,0.8413893580436707,0.7572740316390991,1.2531018503530555,3.3084050059034142,1.000043484644797,334460000.0
2000-08-29,1.9376639650021896,0.8086535079138619,0.7593278070290883,0.7722419904337989,2.433550895247874,0.87067711353302,0.8519328236579895,0.7750810384750366,2.2002074992893306,1.2531018503530555,2.3514614382583066,359004800.0
2000-08-30,0.5278973966297951,0.8283352170671735,0.7602962990601857,0.7722003406948513,1.3853898093199888,0.8875479102134705,0.87067711353302,0.8144442439079285,1.9376639650021896,2.2002074992893306,5.0785922347343915,267030400.0
2000-08-31,2.416062592565127,0.8476151057652065,0.7637015283107758,0.7720753755834368,1.4761051983310585,0.8922332525253296,0.8875479102134705,0.8413893580436707,0.5278973966297951,1.9376639650021896,3.3084050059034142,285392800.0
2000-09-01,4.102530485090372,0.8674306954656329,0.7666069289048513,0.771539087427987,1.4761017639944018,0.9137901663780212,0.8922332525253296,0.8519328236579895,2.416062592565127,0.5278973966297951,1.2531018503530555,419596800.0
2000-09-05,-1.5764036760342104,0.8869784729821342,0.7715429782867431,0.7720024949974484,1.1999403520194167,0.9512786865234376,0.9137901663780212,0.87067711353302,4.102530485090372,2.416062592565127,2.2002074992893306,256872000.0
2000-09-06,-6.406373173989133,0.9005346638815743,0.7784159123897553,0.7718462963898977,1.767566790199316,0.9362826943397522,0.9512786865234376,0.8875479102134705,-1.5764036760342104,4.102530485090372,1.9376639650021896,298642400.0
2000-09-07,6.0962570118535675,0.9040158220699855,0.7826021770636241,0.77124751607577,3.5024896917161863,0.8763009309768677,0.9362826943397522,0.8922332525253296,-6.406373173989133,-1.5764036760342104,0.5278973966297951,355404000.0
2000-09-08,-5.040333295828903,0.912450875554766,0.78856916030248,0.7712214840783014,4.086475998004067,0.9297224879264832,0.8763009309768677,0.9137901663780212,6.0962570118535675,-6.406373173989133,2.416062592565127,217464800.0
2000-09-11,-0.7430888938638525,0.911781370639801,0.7920056462287903,0.7712110718091328,4.637541030328738,0.8828613758087158,0.9297224879264832,0.9512786865234376,-5.040333295828903,6.0962570118535675,4.102530485090372,195518400.0
2000-09-12,-1.1764949948612102,0.9095053247043065,0.7970666408538818,0.7713620695802901,4.6390893316187185,0.8763009309768677,0.8828613758087158,0.9362826943397522,-0.7430888938638525,-5.040333295828903,-1.5764036760342104,187381600.0
2000-09-13,0.4328951292535521,0.9026769144194466,0.8005343556404114,0.7717629936006334,4.502741815622562,0.8659912943840027,0.8763009309768677,0.8763009309768677,-1.1764949948612102,-0.7430888938638525,-6.406373173989133,187997600.0
2000-09-14,-1.966588399060354,0.8910285489899772,0.8048768103122711,0.7720025009579129,4.043661049717265,0.8697401285171509,0.8659912943840027,0.9297224879264832,0.4328951292535521,-1.1764949948612102,6.0962570118535675,305984000.0
2000-09-15,-2.8579523724005074,0.8790790098054069,0.809680062532425,0.7723018864790598,4.052363247290831,0.85263592004776,0.8697401285171509,0.8828613758087158,-1.966588399060354,0.4328951292535521,-5.040333295828903,426552000.0
2000-09-18,9.81614822246726,0.8722171613148281,0.8132961511611938,0.7727210309770373,3.4828850112098997,0.8282679915428162,0.85263592004776,0.8763009309768677,-2.8579523724005074,-1.966588399060354,-0.7430888938638525,394514400.0
2000-09-19,-1.1848884731055942,0.8693385209356036,0.8199347893397013,0.7745538148615095,4.7536656328420746,0.9095720052719116,0.8282679915428162,0.8659912943840027,9.81614822246726,-2.8579523724005074,-1.1764949948612102,424536000.0
2000-09-20,1.8508786001657285,0.8716146945953369,0.8259330073992411,0.7759752677546607,4.304084760764601,0.8987945914268494,0.9095720052719116,0.8697401285171509,-1.1848884731055942,9.81614822246726,0.4328951292535521,271510400.0
2000-09-21,-7.141037753355328,0.8772045884813581,0.833079336086909,0.7771806379159292,4.307817579383973,0.915430188179016,0.8987945914268494,0.85263592004776,1.8508786001657285,-1.1848884731055942,-1.966588399060354,227388000.0
2000-09-22,-7.9382620056637325,0.8749285425458636,0.8376717329025268,0.7782115817070008,5.232048590776104,0.8500589728355408,0.915430188179016,0.8282679915428162,-7.141037753355328,1.8508786001657285,-2.8579523724005074,510490400.0
2000-09-25,2.5149171735278752,0.8624769619532994,0.8399835646152496,0.77810224559572,5.979841880400365,0.7825790643692017,0.8500589728355408,0.9095720052719116,-7.9382620056637325,-7.141037753355328,9.81614822246726,726700800.0
2000-09-26,-3.8551099304337866,0.855280441897256,0.8428889354070027,0.778570850027932,6.140074594472358,0.8022602796554565,0.7825790643692017,0.8987945914268494,2.5149171735278752,-7.9382620056637325,-1.1848884731055942,435551200.0
2000-09-27,-4.860252930110698,0.8471467665263585,0.845075782140096,0.7787478797965579,6.209502907028406,0.7713322639465332,0.8022602796554565,0.915430188179016,-3.8551099304337866,2.5149171735278752,1.8508786001657285,290936800.0
2000-09-28,9.323065287009612,0.82204270362854,0.8462004701296488,0.7790706998772091,4.142161907580391,0.7338435649871826,0.7713322639465332,0.8500589728355408,-4.860252930110698,-3.8551099304337866,-7.141037753355328,402259200.0
2000-09-29,-51.869202969993225,0.8082520876611982,0.8486997266610463,0.7804921527703603,6.252664201781672,0.8022602796554565,0.7338435649871826,0.7825790643692017,9.323065287009612,-4.860252930110698,-7.9382620056637325,979585600.0
2000-10-02,-5.825069023184937,0.732638384614672,0.8358597934246064,0.7776336272557577,19.808203644453922,0.3861342668533325,0.8022602796554565,0.8022602796554565,-51.869202969993225,9.323065287009612,2.5149171735278752,7421640800.0
2000-10-03,-7.989655616102231,0.6631501998220172,0.8229886511961619,0.774368980858061,19.8363183925732,0.3636416792869568,0.3861342668533325,0.7713322639465332,-5.825069023184937,-51.869202969993225,-3.8551099304337866,2424788800.0
2000-10-04,5.882224573121597,0.5991514708314624,0.8088991155227025,0.7708166635698742,19.835899658061372,0.334587961435318,0.3636416792869568,0.7338435649871826,-7.989655616102231,-5.825069023184937,-4.860252930110698,2038120000.0
2000-10-05,-6.613797362412221,0.5351527418409076,0.7948720534642537,0.7675572223133511,20.197454044355354,0.3542691767215729,0.334587961435318,0.8022602796554565,5.882224573121597,-7.989655616102231,9.323065287009612,1466024000.0
2000-10-06,0.5665294940618182,0.4722250657422202,0.7787518630425135,0.7639385100868014,20.119475016889716,0.330838531255722,0.3542691767215729,0.3861342668533325,-6.613797362412221,5.882224573121597,-51.869202969993225,873006400.0
2000-10-09,-1.971732328674625,0.4149206749030522,0.7617959787448247,0.7606374101506339,20.401428158279046,0.3327128291130066,0.330838531255722,0.3636416792869568,0.5665294940618182,-6.613797362412221,-5.825069023184937,612656800.0
2000-10-10,-4.022956786934328,0.3469052953379495,0.7442699720462164,0.7568364616897371,19.207807732135816,0.3261526226997375,0.3327128291130066,0.334587961435318,-1.971732328674625,0.5665294940618182,-7.989655616102231,597564800.0
2000-10-11,-5.988195093891169,0.3364620634487697,0.7256817897160848,0.752603351407581,4.821908028057391,0.3130316436290741,0.3261526226997375,0.3542691767215729,-4.022956786934328,-1.971732328674625,5.882224573121597,691101600.0
2000-10-12,1.9110096658880191,0.3265542089939117,0.7059064159790674,0.7482661018768947,4.83902665169989,0.294286698102951,0.3130316436290741,0.330838531255722,-5.988195093891169,-4.022956786934328,-6.613797362412221,1198422400.0
2000-10-13,10.312403610415943,0.32160029241016924,0.6861623257398606,0.7438611676295598,4.532761194559078,0.2999105453491211,0.294286698102951,0.3327128291130066,1.9110096658880191,-5.988195093891169,0.5665294940618182,1191064000.0
2000-10-16,-2.5494232598051836,0.31825305734361914,0.6667306045691173,0.7394926793045468,5.847711797845965,0.330838531255722,0.2999105453491211,0.3261526226997375,10.312403610415943,1.9110096658880191,-1.971732328674625,1247752800.0
2000-10-17,-6.3954572366550995,0.3170481324195862,0.6457681169112524,0.7351762649085787,5.359024169298741,0.3224040567874908,0.330838531255722,0.3130316436290741,-2.5494232598051836,10.312403610415943,-4.022956786934328,820176000.0
2000-10-18,0.0,0.3126298487186432,0.6246181885401408,0.7305526422129737,5.809557818802158,0.3017848432064056,0.3224040567874908,0.294286698102951,-6.3954572366550995,-2.5494232598051836,-5.988195093891169,601720000.0
2000-10-19,-5.9004747971577505,0.30914873736245285,0.6054676522811254,0.726309119661649,5.816159511225301,0.3017848432064056,0.3017848432064056,0.2999105453491211,0.0,-6.3954572366550995,1.9110096658880191,834265600.0
2000-10-20,2.970072383248823,0.30499823178563795,0.5839428395032883,0.721591783563296,6.0205551295665725,0.2839781045913696,0.3017848432064056,0.330838531255722,-5.9004747971577505,0.0,10.312403610415943,1506724800.0
2000-10-23,4.487168119315088,0.30473048346383225,0.5642612089713415,0.717306599020958,5.788187362327299,0.2924124598503113,0.2839781045913696,0.3224040567874908,2.970072383248823,-5.9004747971577505,-2.5494232598051836,791263200.0
2000-10-24,-7.361790666662915,0.3055337624890463,0.5452356278896332,0.7130057950814565,6.004124597599221,0.3055334985256195,0.2924124598503113,0.3017848432064056,4.487168119315088,2.970072383248823,-6.3954572366550995,551292000.0
2000-10-25,-1.986896868911414,0.2987055097307477,0.5258039434750875,0.70855400496059,4.730909811230323,0.2830407619476318,0.3055334985256195,0.3017848432064056,-7.361790666662915,4.487168119315088,0.0,804451200.0
2000-10-26,0.0,0.2922787921769278,0.5060598403215408,0.703586737645997,4.726920644311686,0.2774170339107513,0.2830407619476318,0.2839781045913696,-1.986896868911414,-7.361790666662915,-5.9004747971577505,663969600.0
2000-10-27,0.3378176951113421,0.2887976765632629,0.4868858774503072,0.6982341667016347,4.344381359808966,0.2774170339107513,0.2774170339107513,0.2924124598503113,0.0,-1.986896868911414,2.970072383248823,721851200.0
2000-10-30,4.040463737913957,0.2854504414967128,0.4685554176568985,0.6920589218537013,4.3606533414327115,0.2783541977405548,0.2774170339107513,0.3055334985256195,0.3378176951113421,0.0,4.487168119315088,744503200.0
2000-10-31,1.2943692637030546,0.28625371200697763,0.4478897174199422,0.6863210572136773,4.136337324815876,0.2896009981632232,0.2783541977405548,0.2830407619476318,4.040463737913957,0.3378176951113421,-7.361790666662915,639189600.0
2000-11-01,4.7923353194131435,0.2863875755241939,0.42770821452140806,0.6809684846136305,4.006229897649418,0.2933495044708252,0.2896009981632232,0.2774170339107513,1.2943692637030546,4.040463737913957,-1.986896868911414,885880800.0
2000-11-02,8.841729250925923,0.2866553323609488,0.40744080146153766,0.6753659864266713,4.062984148246097,0.307407796382904,0.2933495044708252,0.2774170339107513,4.7923353194131435,1.2943692637030546,0.0,575366400.0
2000-11-03,-0.2803353977484102,0.29401921800204683,0.3902584344148636,0.6704612072971132,3.6594977575474132,0.334587961435318,0.307407796382904,0.2783541977405548,8.841729250925923,4.7923353194131435,0.3378176951113421,590693600.0
2000-11-06,-3.6514165236619434,0.30205249786376953,0.3752941320339839,0.6650982244147194,3.357116041801327,0.33364999294281,0.334587961435318,0.2896009981632232,-0.2803353977484102,8.841729250925923,4.040463737913957,515821600.0
